"subject" "Activity_Label" "variable" "value"
30 "WALKING_DOWNSTAIRS" "FrequencyBodyAccMagStdDev" -0.178535173268548
30 "WALKING_DOWNSTAIRS" "FrequencyBodyAccJerkMagMean" -0.125961400367742
30 "WALKING_DOWNSTAIRS" "FrequencyBodyAccJerkMagStdDev" -0.133124304612577
30 "WALKING_DOWNSTAIRS" "FrequencyBodyGyroMagMean" -0.356772347348871
30 "WALKING_DOWNSTAIRS" "FrequencyBodyGyroMagStdDev" -0.252361882572581
30 "WALKING_DOWNSTAIRS" "FrequencyBodyGyroJerkMagMean" -0.617578814032258
30 "WALKING_DOWNSTAIRS" "FrequencyBodyGyroJerkMagStdDev" -0.645503942419355
30 "WALKING_UPSTAIRS" "FrequencyBodyAccMagMean" -0.400588353846154
30 "WALKING_UPSTAIRS" "FrequencyBodyAccMagStdDev" -0.394508080769231
30 "WALKING_UPSTAIRS" "FrequencyBodyAccJerkMagMean" -0.549784890615385
30 "WALKING_UPSTAIRS" "FrequencyBodyAccJerkMagStdDev" -0.580878133230769
30 "WALKING_UPSTAIRS" "FrequencyBodyGyroMagMean" -0.449150735076923
30 "WALKING_UPSTAIRS" "FrequencyBodyGyroMagStdDev" -0.151472278383077
30 "WALKING_UPSTAIRS" "FrequencyBodyGyroJerkMagMean" -0.773974451846154
30 "WALKING_UPSTAIRS" "FrequencyBodyGyroJerkMagStdDev" -0.791349425076923
